Date,HV-20,YZ-20,EWMA,GJR-GARCH,HAR-RV,Ensemble,VIX
2021-05-11,0.11109034551033518,0.11475002140502859,0.1145379265952921,0.13219840588206438,0.1751903761362081,0.14064223620452154,0.2184
2021-05-12,0.13477438699796737,0.12345072545598045,0.11639141686629496,0.1449923580125838,0.1715196485240184,0.14430114113429907,0.2759
2021-05-13,0.1362520206032958,0.12560073284742923,0.1403805776613234,0.21798661580866197,0.2784675486015083,0.21227824735716455,0.23129999999999998
2021-05-14,0.1470256778140468,0.1285592578393125,0.14380634003310297,0.20355266607329625,0.20948494401409132,0.1856146500401635,0.1881
2021-05-17,0.1462269092909553,0.12887945662390946,0.15149445384015142,0.1926151096438868,0.23694669194241427,0.19368541847548415,0.1972
2021-05-18,0.14717110275552794,0.12718283490993756,0.1472130675556294,0.17993626773027002,0.17356226332831104,0.16690386620473682,0.2134
2021-05-19,0.1430711153589726,0.13615260860426454,0.1466406373719927,0.18158235747075996,0.19354652159791205,0.17392317214688824,0.2218
2021-05-20,0.1447123577360416,0.1358247187927741,0.142539355688471,0.1702901790371426,0.15374689759505986,0.1555254774402245,0.20670000000000002
2021-05-21,0.1393945196516316,0.13544818989729604,0.14432475176633885,0.16104225587172252,0.18695916176269428,0.1641087231335852,0.20149999999999998
2021-05-24,0.14401645277545672,0.13777055722741544,0.13996426749659896,0.1506546135094999,0.13872699675270317,0.14311529258626735,0.184
2021-05-25,0.14426641034412346,0.13837555653622297,0.14131528475251018,0.14368407037540132,0.1781111844913817,0.15437017987309773,0.1884
2021-05-26,0.14441336618312672,0.13832681999264698,0.13728217398260767,0.13667602915449106,0.14133226848138172,0.13843015720616014,0.1736
2021-05-27,0.14259019154905417,0.13331653336983018,0.13332303286287972,0.128883229297202,0.14066308441858436,0.13428978219288867,0.1674
2021-05-28,0.14061215550362163,0.13190562644620807,0.12927758980167023,0.1220118868632471,0.1332160621728391,0.1281685129459188,0.16760000000000003
2021-06-01,0.14050180355478686,0.13273460269889442,0.1255317587134294,0.11608543723493031,0.1344170777270494,0.12534475789180302,0.179
2021-06-02,0.1385263626929358,0.12720574734667142,0.12175577981215384,0.11146492597659526,0.1277873925465167,0.12033603277842192,0.1748
2021-06-03,0.13935967923633985,0.12970783651050877,0.11820467738437782,0.1069559351853437,0.12825121730915476,0.11780394329295876,0.1804
2021-06-04,0.14024793603834665,0.12931738549093327,0.11551220742274393,0.1082338950098394,0.1335561507106197,0.11910075104773434,0.1642
2021-06-07,0.1379534837665491,0.128353934054533,0.11745536597399554,0.10691150223592771,0.162824833518393,0.1290639005761054,0.1642
2021-06-08,0.1328438912447521,0.12860487527161674,0.11393972397910715,0.10369126750584709,0.13223350215375795,0.11662149787957073,0.1707
2021-06-09,0.12834225050772158,0.11659570786656956,0.1104717692441388,0.10029213444979317,0.13166192563056744,0.11414194310816646,0.1789
2021-06-10,0.0978365062309576,0.10605008366310982,0.10726357724917304,0.09865099481381687,0.1324339778778903,0.11278284998029339,0.161
2021-06-11,0.09080783498207158,0.10233707196706407,0.1055477005752788,0.09665477458259543,0.14037798643570237,0.11419348719785885,0.1565
2021-06-14,0.07549977843221214,0.09931658517082306,0.10253348670863288,0.09432351377667125,0.12837656888759552,0.10841118979096655,0.16390000000000002
2021-06-15,0.07509331254091864,0.09711787166553194,0.09978960918966318,0.09242504827029496,0.12913609954072885,0.10711691900022899,0.1702
2021-06-16,0.07049224252875935,0.09952210108521982,0.09701260259942668,0.09258493349553677,0.12846540490492908,0.1060209803332975,0.1815
2021-06-17,0.06929314851752727,0.0842849254045107,0.09654418106322478,0.1025706069273074,0.14106873526548905,0.11339450775200707,0.1775
2021-06-18,0.0787269940098817,0.08958398477884184,0.09361194486537958,0.09954128468625723,0.1274314105012705,0.10686154668430242,0.207
2021-06-21,0.09311934090012197,0.0907302687230872,0.10500792410856498,0.14594951889989846,0.19750011769972411,0.14948585356939584,0.1789
2021-06-22,0.08820284839446758,0.08983765639880992,0.11584527162107414,0.14230818577508486,0.20897192640220502,0.15570846126612134,0.1666
2021-06-23,0.08784040949880434,0.08900444004683039,0.11421362673494694,0.13443862262802792,0.1580370893359996,0.13556311289965814,0.1632
2021-06-24,0.0896898415137442,0.08987899552129996,0.11083349257871404,0.12760017296719348,0.14690327024513825,0.1284456452636819,0.1597
2021-06-25,0.09017192418073187,0.08968119100838243,0.10987753780541927,0.12183232390892548,0.16018468864425178,0.13063151678619883,0.1562
2021-06-28,0.0902008180186181,0.08949365544912787,0.10741866661989927,0.1161847542838253,0.14412130929396372,0.12257491006589609,0.1576
2021-06-29,0.08994020109703628,0.08662481992876081,0.10444026455240726,0.11106342422232128,0.13045557838513938,0.11531975571995595,0.1602
2021-06-30,0.08992794851980596,0.08655344844967912,0.10128019875512337,0.10657293529280518,0.12720186099381459,0.1116849983472477,0.1583
2021-07-01,0.08937567721035715,0.08086335034340726,0.0982492927620039,0.10272161002207716,0.12727580605655187,0.1094155696135443,0.1548
2021-07-02,0.08784570241045428,0.07867511838095062,0.0976457324949511,0.10041247951833639,0.1392539530856384,0.11243738836630862,0.1507
2021-07-06,0.08821018563482605,0.08219779997465484,0.09919288581497349,0.09948341573045899,0.1516804089915074,0.11678557017897995,0.16440000000000002
2021-07-07,0.08839353058679675,0.08234515138488087,0.0964319989479275,0.0984191892144688,0.13035303118428027,0.10840140644889218,0.162
2021-07-08,0.09446238033697568,0.09786414184357405,0.09449526953687333,0.09613467461283581,0.1347040910331312,0.1084446783942801,0.19
2021-07-09,0.09955465499435388,0.09989774129589939,0.09698257400293997,0.115635845053264,0.15828927227779763,0.12363589711133387,0.1618
2021-07-12,0.09981470053460183,0.09962764191471687,0.10269366710668049,0.11412010273637861,0.176618178545495,0.13114398279618467,0.1617
2021-07-13,0.10137487264621195,0.10015513603670106,0.10053129329121195,0.10953732191022786,0.1399924339080526,0.11668701636983081,0.17120000000000002
2021-07-14,0.10066776905436249,0.10191456424599513,0.09836907590258694,0.1096634888322869,0.1398423341629827,0.11595829963261883,0.16329999999999997
2021-07-15,0.09890346922165942,0.1002212842927814,0.0955483864829514,0.10540182694230164,0.13546711301676062,0.11213910881400455,0.17010000000000003
2021-07-16,0.10436945904684176,0.10036654901229114,0.09358784977151947,0.10627962694390151,0.13640358484352327,0.11209035385298141,0.1845
2021-07-19,0.10688483850763417,0.11664238660587634,0.09576393210421709,0.12145735291037534,0.15317308552101253,0.12346479017853498,0.225
2021-07-20,0.1069074593590835,0.11833243400533297,0.10939544798944147,0.16609381822136457,0.2094608827920878,0.16165004966763125,0.1973
2021-07-21,0.10873284253681026,0.11875339385258793,0.11962610411175369,0.15950792622957852,0.21090551707580465,0.16334651580571227,0.1791
2021-07-22,0.10834053206223734,0.11887920344396626,0.1201453299951666,0.15042237395896826,0.17397330564544128,0.14818033653319204,0.1769
2021-07-23,0.11171740602596977,0.11927604102022685,0.11676898412201897,0.14096377176837843,0.15330107536364937,0.13701127708468225,0.172
2021-07-26,0.11154711659332774,0.11897766304424753,0.12000366157361642,0.1353770496967002,0.18716753294183794,0.1475160814040515,0.17579999999999998
2021-07-27,0.11369697855149301,0.12148812148815502,0.11673783072010668,0.1277952934057249,0.14551283618017344,0.13001532010200167,0.1936
2021-07-28,0.11383450777459421,0.12244995901934654,0.11456687076891282,0.12739644645436912,0.14213476978116998,0.12803269566815065,0.18309999999999998
2021-07-29,0.11426521048911388,0.12299091780284258,0.11108814877555931,0.12095161735544228,0.1303869790255107,0.12080891505217076,0.177
2021-07-30,0.11530134845971296,0.1251970375295599,0.10889970499931972,0.11555768022834098,0.13789284133227073,0.12078340885331046,0.18239999999999998
2021-08-02,0.11296451099774221,0.12571767250519258,0.1072657464367905,0.11815777841647637,0.13625390057149653,0.12055914180825446,0.1946
2021-08-03,0.1157815731048952,0.12625046962996123,0.10431816414645871,0.11456209160442601,0.12819610804622317,0.11569212126570262,0.1804
2021-08-04,0.11715970733270344,0.12556169684255275,0.10593395624524819,0.11164507363825725,0.15406988120511125,0.12388297036287221,0.1797
2021-08-05,0.11414442437575646,0.11543111834305318,0.10448135024727462,0.11518951323542918,0.13976492480723587,0.11981192942997987,0.1728
2021-08-06,0.10868257822830607,0.11203069808880496,0.10423027116713766,0.11132380050645435,0.14670997950983888,0.1207546837278103,0.16149999999999998
2021-08-09,0.10830872016099091,0.11187880349567586,0.10125874794109595,0.1068407912270343,0.13090839039526248,0.11300264318779757,0.1672
2021-08-10,0.1072904793357251,0.11098822535983023,0.09822500931462566,0.10349942942059677,0.12967852101873686,0.11046765325131977,0.1679
2021-08-11,0.10743174237611455,0.10954788502100662,0.09535534242738047,0.10010942122201141,0.12634361116818418,0.10726945827252535,0.1606
2021-08-12,0.1064521998143853,0.10828228057116718,0.0929526631004133,0.09735466574247778,0.12722211658874957,0.10584314847721354,0.1559
2021-08-13,0.10093777573053785,0.10610152977041767,0.0908690420477428,0.09511437957305705,0.1266048415784747,0.10419608773309152,0.1545
2021-08-16,0.07980849806592102,0.08380328321452171,0.08838400401227861,0.09303893337301053,0.12407544879192156,0.10183279539240356,0.1612
2021-08-17,0.07323688488249196,0.08443959514257278,0.0861781242437669,0.09136157289790348,0.12528807104145218,0.10094258939437417,0.1791
2021-08-18,0.08134395936299797,0.08661369355150512,0.08737891929180305,0.10541103492756082,0.1429121983727831,0.11190071753071565,0.2157
2021-08-19,0.08122803370272566,0.09161333868406168,0.09491185527323122,0.13542202113565305,0.1746020810386333,0.13497865248250585,0.2167
2021-08-20,0.0779031631734012,0.08982055484442429,0.0922169128245524,0.1277532991586546,0.13178460774630402,0.11725160657650367,0.1856
2021-08-23,0.083158573183773,0.09412002313861209,0.09456988969000292,0.12280741832155717,0.15748887334163383,0.12495539378439796,0.17149999999999999
2021-08-24,0.08082177868102641,0.0904618319469587,0.09780898943795846,0.11900694061963905,0.16520354479142627,0.12733982494967458,0.1722
2021-08-25,0.0807271504601343,0.08910123568436232,0.09502974802756418,0.11346568764369847,0.1362144058361664,0.11490328050247633,0.1679
2021-08-26,0.08360908821701642,0.08860525455710332,0.09249450065005385,0.10872745661575209,0.1307680324457639,0.1106633299038566,0.1884
2021-08-27,0.08584996479591855,0.08588133450985415,0.09258464753674148,0.11595493124933008,0.14461853813039138,0.11771937230548764,0.16390000000000002
2021-08-30,0.08550919745988712,0.08370218558183197,0.09620583564009248,0.11327508038013233,0.16110998667224327,0.12353030089748934,0.16190000000000002
2021-08-31,0.08262970786290715,0.0793333780880238,0.094822879814336,0.109015272487949,0.136227353763075,0.11335516868845331,0.1648
2021-09-01,0.07949925706111008,0.07819461884087828,0.09211479540771132,0.10600205518241711,0.12905356590331113,0.10905680549781317,0.1611
2021-09-02,0.0776755582217536,0.07897843481494432,0.08933248990268373,0.10223033807284053,0.12791480189322088,0.10649254328958171,0.1641
2021-09-03,0.07784541862400296,0.07986355616156546,0.08743093341827238,0.09926254332684882,0.13023613174012205,0.10564320282841441,0.1641
2021-09-07,0.07939161051814103,0.0801546643157592,0.08477269808169431,0.09668681281760932,0.1216364614585989,0.1010319907859675,0.1814
